PBVICollection	FullBackup
10.0	9.851682057	0.040680397110726574	0.0
20.0	9.851682057	2.7834636563638875	0.0
30.0	22.69839826	3.5533249758374508	3.5235758137964734
40.0	22.69839826	3.5940683128480195	3.5235758137964734
50.0	44.96224576	3.7415332843334457	3.614286157980914
60.0	44.96224576	3.9941202909448115	3.614286157980914
70.0	44.96224576	4.246707297556178	3.614286157980914
80.0	79.977787261	4.498676244837646	4.498733239242278
90.0	79.977787261	4.473017813145634	4.498733239242278
100.0	79.977787261	4.447359381453623	4.498733239242278
110.0	79.977787261	4.421700949761611	4.498733239242278
120.0	79.977787261	4.3960425180696	4.498733239242278
130.0	79.977787261	4.370384086377588	4.498733239242278
140.0	131.881220658	4.37640510751725	4.365557169202499
150.0	131.881220658	4.3897666460660725	4.365557169202499
160.0	131.881220658	4.403128184614895	4.365557169202499
170.0	131.881220658	4.416489723163717	4.365557169202499
180.0	131.881220658	4.429851261712539	4.365557169202499
190.0	131.881220658	4.443212800261361	4.365557169202499
200.0	131.881220658	4.456574338810183	4.365557169202499

PBVICollection	FullBackup
10.0	8.739102596	0.513541831837367	0.0
20.0	19.56957756	4.411868096081557	4.4110662255604955
30.0	19.56957756	4.43049794542355	4.4110662255604955
40.0	38.452675691	4.445261629502871	4.4462451528895555
50.0	38.452675691	4.438905344779856	4.4462451528895555
60.0	38.452675691	4.432549060056841	4.4462451528895555
70.0	38.452675691	4.426192775333826	4.4462451528895555
80.0	70.284519892	4.429777765996997	4.426011926389535
90.0	70.284519892	4.433653889014697	4.426011926389535
100.0	70.284519892	4.437530012032396	4.426011926389535
110.0	70.284519892	4.441406135050095	4.426011926389535
120.0	117.361720766	4.4449744618810385	4.444259628581192
130.0	117.361720766	4.447683929819966	4.444259628581192
140.0	117.361720766	4.450393397758894	4.444259628581192
150.0	117.361720766	4.453102865697822	4.444259628581192
160.0	117.361720766	4.45581233363675	4.444259628581192
170.0	117.361720766	4.458521801575677	4.444259628581192
180.0	117.361720766	4.461231269514605	4.444259628581192
190.0	184.100895856	4.4620757817960435	4.462342394098877
200.0	184.100895856	4.4616238279123275	4.462342394098877

PBVICollection	FullBackup
