GapMinCollection	FullBackup
10.0	5.646113929	17.52920557275243	8.145062500000108
GapMinCollection	FullBackup
60.0	56.107889883	10.510337064548494	8.145062500000108
120.0	94.1958077	16.99409318845577	14.389616146642432
180.0	152.220277329	17.421235289327438	17.371783676820705
240.0	224.312573719	17.911663646023435	17.500117582382718
300.0	224.312573719	19.485711764314832	17.500117582382718
360.0	302.714248098	19.50082268249888	19.556917716168712
420.0	387.107841379	19.304201826856715	19.474278293634566
480.0	456.994433228	19.232853009035324	19.11291360626999
540.0	456.994433228	19.54566269710954	19.11291360626999
600.0	546.873479219	19.53962496363619	19.581497545284208

GapMinCollection	FullBackup
60.0	31.64310459	15.104393802499015	8.145062500000108
120.0	98.981371694	19.24799414206007	19.170254115149014
180.0	152.089631769	18.452447769711537	19.269704812260922
240.0	207.061708609	18.12777741421176	17.66004074157495
300.0	268.833940138	18.37294231831669	18.53723068727504
360.0	332.02797702	18.354016444839957	18.2041104502862
420.0	416.309914134	18.678563952100742	18.65578917280924
480.0	416.309914134	19.048876949443414	18.65578917280924
540.0	491.003767391	19.094425455196475	19.11679091752046
600.0	587.328162676	19.050963569977107	19.072821421930474

GapMinCollection	FullBackup
60.0	38.982292941	17.203626502964322	8.145062500000108
120.0	85.442986088	17.80019365962629	18.161238909053157
180.0	149.314207882	17.662404842080495	17.49392427178337
240.0	205.231136002	17.922656812877428	17.80093658232414
300.0	295.153684104	18.09363848617903	18.11574103746952
360.0	295.153684104	17.81999700141245	18.11574103746952
GapMinCollection	FullBackup
60.0	25.416805223	14.563834332430506	8.145062500000108
120.0	105.346459754	17.874674532205837	17.312762753806563
180.0	165.188649107	18.187656804519463	18.219752950207646
240.0	203.8200986	18.30938794655482	18.136038733993985
300.0	285.551969568	18.48744690002485	18.52764166615196
360.0	285.551969568	18.32052546537136	18.52764166615196
420.0	373.499546888	18.381536402948505	18.282969403142747
480.0	462.944333292	18.487871963833026	18.472565496386707
540.0	462.944333292	18.541718469073917	18.472565496386707
600.0	558.554241661	18.63775749042942	18.55836982025458

